costat,curcd,datafmt,indfmt,consol,gvkey,fyear,act,at,lct,lt,pstkrv,seq,dvt,ni,capx,csho,derhedgl,dt,mkvalt,prcc_f
A,USD,STD,INDL,C,002136,2013,70994.0000,274098.0000,27050.0000,178682.0000,0.0000,38836.0000,5981.0000,11497.0000,16604.0000,2862.0000,,93144.0000,140638.6800,49.140000000000
A,CAD,STD,INDL,C,002137,2013,5070.0000,45384.0000,7890.0000,29134.0000,3397.0000,15011.0000,1938.0000,2106.0000,3571.0000,775.8930,94.0000,17019.0000,35691.0780,46.000000000000
I,USD,STD,INDL,C,002154,2013,1504.5000,4110.2000,601.9000,2425.4000,0.0000,1684.8000,108.4000,212.6000,139.8000,101.9000,0.1000,1421.6000,4173.8240,40.960000000000
A,USD,STD,FS,C,002176,2013,,484931.0000,,260446.0000,,221890.0000,0.0000,,,,,,292404.7315,118.560000000000
A,USD,STD,INDL,C,002176,2013,,484931.0000,,260446.0000,0.0000,221890.0000,0.0000,19476.0000,11087.0000,2465.9310,,71275.0000,292404.7315,118.560000000000
A,USD,STD,INDL,C,002184,2013,10485.0000,14013.0000,7436.0000,10024.0000,0.0000,3986.0000,234.0000,532.0000,547.0000,346.7510,,1657.0000,8162.5185,23.540000000000
A,USD,STD,INDL,C,002220,2013,1747.8560,3388.7900,487.4720,1202.0680,0.0000,2186.7220,0.0000,77.7900,112.9980,28.7770,,435.8150,3557.6397,123.610000000000
I,USD,STD,INDL,C,002230,2013,1871.1000,9766.6000,845.2000,7657.4000,0.0000,2109.2000,0.0000,75.9000,228.7000,0.0010,-21.8000,5720.4000,,
A,USD,STD,INDL,C,002240,2013,0.8050,0.8100,0.7580,1.9580,4.2650,-1.1480,0.0000,-0.5070,0.0000,78.9420,,1.2000,14.2096,0.180000000000
A,USD,STD,INDL,C,002259,2013,345.2880,3875.1780,378.3940,2567.4300,0.0000,1307.7480,67.5870,114.9620,354.7490,44.4990,,,2336.6425,52.510000000000
A,USD,STD,INDL,C,002269,2013,3114.0060,4693.5290,2313.1160,3136.9800,0.0000,1556.5490,218.9800,475.1570,147.0110,274.2280,,906.4740,7793.5598,28.420000000000
A,USD,STD,INDL,C,002270,2013,1535.2000,19472.9000,1047.3000,6674.0000,0.0000,12791.6000,525.6000,1418.2000,1779.2000,233.5500,3.6000,4766.4000,13354.3890,57.180000000000
I,USD,STD,INDL,C,002271,2013,356.3530,816.3510,128.5010,661.9510,0.0000,154.4000,0.0000,4.8400,29.5750,49.3790,,437.9880,714.5141,14.470000000000
A,USD,STD,INDL,C,002277,2013,,46.0420,,17.5470,0.0000,28.4950,0.0000,-0.6200,0.0890,2.4500,,14.2520,20.2125,8.250000000000
I,USD,STD,INDL,C,002282,2013,118.2970,1068.3160,601.8400,682.7280,0.0000,385.5880,31.8850,33.6850,190.9950,23.4630,,0.8350,1099.7108,46.870000000000
A,USD,STD,INDL,C,002285,2013,65074.0000,92663.0000,51486.0000,77666.0000,0.0000,14875.0000,1642.0000,4585.0000,2098.0000,747.3790,51.0000,9635.0000,102009.7597,136.490000000000
I,USD,STD,INDL,C,002295,2013,53.7200,83.0860,8.3980,12.3770,0.0000,70.7090,6.7250,6.7000,0.7920,8.6260,,0.0000,147.3321,17.080000000000
A,USD,STD,INDL,C,002312,2013,1172.5280,1490.2710,535.8530,570.6280,0.0000,919.6430,89.1070,252.1950,53.7250,137.4660,,1.4280,5772.1973,41.990000000000
I,USD,STD,INDL,C,002316,2013,1433.0000,2866.0000,861.0000,4948.0000,0.0000,-2081.0000,0.0000,-633.0000,144.0000,82.5570,0.0000,3774.0000,,
I,USD,STD,INDL,C,002337,2013,1562.0000,5385.0000,567.0000,2546.0000,0.0000,2827.0000,0.0000,-639.0000,161.0000,94.5000,,599.0000,1513.8900,16.020000000000
I,USD,STD,INDL,C,002338,2013,3112.5970,8517.3790,2040.2590,5419.6980,0.0000,3097.6810,207.1750,157.4530,384.5170,158.3920,-1.6570,2452.9520,,43.932000000000
I,USD,STD,INDL,C,002342,2013,5.5350,36.7250,3.0540,5.6930,0.0000,31.0320,5.9770,3.1550,0.7700,5.1610,,0.0000,67.0982,13.001000000000
A,USD,STD,INDL,C,002352,2013,512.4900,1438.6830,323.4970,607.8860,0.0000,830.7970,39.2430,-154.5350,35.6870,51.9470,-1.5940,262.4140,1728.2767,33.270000000000
A,CAD,STD,FS,C,002369,2013,,119927.0000,,68219.0000,,22209.0000,1523.0000,,,,,,25369.7146,41.220000000000
A,USD,STD,INDL,C,002369,2013,,112745.0000,,64133.0000,3098.0000,20879.0000,1432.0000,2120.0000,1619.0000,615.4710,401.0000,47653.0000,23898.7389,38.830000000000
A,USD,STD,INDL,C,002390,2013,40.4060,64.7640,15.6460,31.3090,0.0000,33.4550,0.4580,2.9160,4.3780,9.1340,,1.5590,92.1621,10.090000000000
I,USD,STD,INDL,C,002393,2013,858.9810,1447.5510,274.7550,779.6130,0.0000,667.9380,23.2850,-33.6570,44.8780,47.9530,,225.0000,949.4694,19.800000000000
A,USD,STD,INDL,C,002403,2013,18916.0000,38592.0000,12440.0000,23356.0000,0.0000,15154.0000,2344.0000,2563.0000,537.0000,1649.0000,,8008.0000,87644.3500,53.150000000000
I,CAD,STD,INDL,C,002406,2013,279.0000,700.1000,121.7000,687.2000,0.0000,12.9000,0.0000,-127.6000,23.4000,14.5280,0.1000,303.8000,19.6128,1.350000000000
A,CAD,STD,INDL,C,002408,2013,2329.0000,21566.0000,3299.0000,13551.0000,0.0000,8015.0000,866.0000,1294.0000,1645.0000,623.4320,11.0000,7493.0000,22792.6739,36.560000000000
A,USD,STD,INDL,C,002410,2013,96840.0000,305690.0000,72812.0000,175283.0000,21.0000,129302.0000,5443.0000,23451.0000,24520.0000,3101.9150,459.0000,47082.0000,,48.610000000000
A,USD,STD,INDL,C,002411,2013,9514.7550,41517.4150,12818.0730,42504.5740,0.0000,-987.1600,1302.3180,3365.0150,3928.6300,791.8740,-33.3500,15806.2320,,63.850000000000
A,USD,STD,INDL,C,002435,2013,2177.0000,4103.0000,561.0000,2071.0000,0.0000,2032.0000,233.0000,659.0000,128.0000,213.4550,10.0000,997.0000,19101.3500,89.720000000000
A,USD,STD,INDL,C,002436,2013,792.5490,1149.4030,386.8550,672.0410,0.0000,476.6990,12.1050,38.7600,43.9680,43.3780,,199.0100,1027.1910,23.680000000000
A,USD,STD,INDL,C,002444,2013,1508.6000,2915.8000,883.1000,1877.4000,0.0000,1038.4000,9.1000,769.2000,148.1000,92.4090,-0.1000,459.8000,4256.3585,46.060000000000
A,USD,STD,INDL,C,002448,2013,394.5050,777.9450,129.0160,314.6240,0.0000,463.3210,6.5830,19.7070,32.6240,20.8900,,29.2670,644.4565,30.850000000000
I,USD,STD,INDL,C,002484,2013,1012.9890,2613.9360,856.3560,2655.6310,0.0000,-41.6950,255.1920,43.7500,168.2670,0.0010,-0.0680,1302.0380,,
A,USD,STD,INDL,C,002485,2013,20.7270,20.7510,2.3310,2.3310,0.0000,17.8620,0.0000,2.8060,0.0170,55.2000,,0.0000,203.6880,3.690000000000
A,USD,STD,INDL,C,002490,2013,4803.0000,75030.0000,3851.0000,40418.0000,0.0000,34612.0000,4000.0000,3793.0000,3918.0000,,,17006.0000,,
A,USD,STD,INDL,C,002497,2013,1305.9830,2919.6380,825.5460,1898.5800,0.0000,1016.0890,0.0000,140.9500,126.2880,77.2580,,816.8010,2527.8818,32.720000000000
A,USD,STD,INDL,C,002504,2013,1540.8000,2510.0000,1024.8000,3173.9000,279.7000,-700.5000,16.2000,108.5000,47.2000,44.0000,-7.3000,210.0000,1477.0800,33.570000000000
A,USD,STD,INDL,C,002519,2013,16.5310,41.6780,10.5040,17.3240,0.0000,21.2980,0.0000,0.1120,0.2900,60.8930,,10.7280,12.1482,0.199500000000
A,CAD,STD,INDL,C,002526,2013,1350.8000,4236.7000,964.5000,2754.5000,0.0000,1441.6000,40.1000,190.0000,157.4000,263.7710,-0.1000,1168.5000,3837.8681,14.550000000000
A,USD,STD,INDL,C,002536,2013,665.5250,1323.3010,249.4690,640.4440,0.0000,682.8570,0.0000,8.8630,39.2980,76.6400,,317.6100,2636.0328,34.395000000000
I,USD,STD,INDL,C,002538,2013,291.2270,405.8070,103.2360,120.6330,0.0000,284.3080,7.5890,12.8840,7.5290,19.4950,,0.0000,361.2424,18.530000000000
A,USD,STD,FS,C,002547,2013,,54336.0000,,43659.0000,,10567.0000,11.0000,,,,,,24103.0145,87.480000000000
A,USD,STD,INDL,C,002547,2013,,54336.0000,,43659.0000,0.0000,10567.0000,11.0000,1476.0000,527.0000,275.5260,,5055.0000,24103.0145,87.480000000000
I,USD,STD,INDL,C,002556,2013,219.4440,293.5350,31.6350,36.3190,0.0000,257.2160,5.6370,18.7690,5.0240,9.2950,0.1230,0.0000,250.9650,27.000000000000
A,USD,STD,FS,C,002558,2013,,57194.0000,,44543.0000,,12651.0000,216.0000,,,,,,11568.2050,42.890000000000
A,USD,STD,INDL,C,002558,2013,,57194.0000,,44543.0000,0.0000,12651.0000,216.0000,937.0000,91.0000,269.7180,,2560.0000,11568.2050,42.890000000000
A,USD,STD,INDL,C,002573,2013,40.9180,47.2250,15.1250,24.1900,0.0000,23.0350,1.3840,0.3680,0.8580,3.4960,,0.0000,24.7167,7.070000000000
A,USD,STD,INDL,C,002574,2013,2602.0000,31782.0000,2424.0000,21278.0000,0.0000,10483.0000,600.0000,1864.0000,2313.0000,1008.8600,,9555.0000,29024.9022,28.770000000000
A,USD,STD,INDL,C,002577,2013,236.2690,480.2650,95.1200,183.5360,0.0000,296.7290,4.8740,-3.9290,13.9820,33.5590,,75.0000,668.1597,19.910000000000
A,USD,STD,INDL,C,002578,2013,52.4580,88.6090,35.1510,188.0170,0.0000,-99.8620,0.0000,-2.6180,0.5390,44.2560,,153.5520,,
A,USD,STD,INDL,C,002581,2013,21.8960,39.1420,3.4520,8.0180,0.0000,31.1240,0.0000,-0.5600,2.0720,6.0920,,5.2860,88.5777,14.540000000000
A,USD,STD,INDL,C,002593,2013,1495.0000,4233.0000,844.0000,2150.0000,0.0000,1951.0000,51.0000,153.0000,264.0000,63.9710,7.0000,1034.0000,2732.2014,42.710000000000
A,USD,STD,INDL,C,002595,2013,32.2640,51.9710,26.3700,35.1880,0.0000,16.7830,0.0000,-34.4340,6.6330,21.5380,,0.0000,116.9513,5.430000000000
A,USD,STD,INDL,C,002596,2013,727.9750,2501.2650,742.4940,1293.6930,0.0000,1204.9030,0.0000,151.6890,15.4390,23.2220,,596.3070,1474.3648,63.490000000000
I,USD,STD,INDL,C,002615,2013,92.2410,179.2650,42.1180,46.1180,0.0000,133.1470,0.0000,11.8030,2.1330,35.8590,,1.8580,1148.9224,32.040000000000
A,USD,STD,FS,C,002620,2013,,105894.0000,,91426.0000,,14215.0000,0.0000,,,,,,,
A,USD,STD,INDL,C,002620,2013,,105894.0000,,91426.0000,0.0000,14215.0000,0.0000,667.0000,63.0000,136.3310,,,,
A,USD,STD,INDL,C,002626,2013,0.6410,0.6410,0.2770,0.2770,0.0000,0.3640,0.0000,-3.9120,0.0000,72.3670,,0.0000,55.7226,0.770000000000
A,USD,STD,INDL,C,002628,2013,139.4900,1959.8550,166.5840,1361.0990,0.0000,598.7560,29.6190,47.2540,122.9880,47.7410,,434.0500,1101.3849,23.070000000000
A,USD,STD,INDL,C,002663,2013,2221.0000,8323.0000,3282.0000,7113.0000,0.0000,1217.0000,371.0000,458.0000,336.0000,312.0000,40.0000,3246.0000,14601.6000,46.800000000000
A,CAD,STD,INDL,C,002675,2013,1183.1710,3599.0920,966.5220,1957.1000,0.0000,1581.1290,22.4270,496.3100,361.1550,140.1420,10.0090,953.9920,2352.9842,16.790000000000
A,CAD,STD,INDL,C,002696,2013,1977.0000,30163.0000,2498.0000,17210.0000,0.0000,12953.0000,724.0000,2612.0000,1973.0000,830.6000,,7840.0000,50301.1360,60.560000000000
A,CAD,STD,INDL,C,002698,2013,2029.0000,17060.0000,1378.0000,9963.0000,0.0000,7097.0000,246.0000,875.0000,1236.0000,175.4000,,4876.0000,28178.0100,160.650000000000
A,CAD,STD,INDL,C,002703,2013,7977.8000,13630.0000,4322.1000,8180.1000,0.0000,5167.3000,119.6000,561.2000,404.3000,79.9840,,2611.3000,8042.8751,99.490000000000
A,USD,STD,INDL,C,002710,2013,2747.2000,14302.1000,2025.7000,9320.8000,0.0000,4981.3000,0.0000,1943.1000,223.5000,191.4700,,6963.3000,15528.1698,81.030000000000
A,USD,STD,INDL,C,002721,2013,21719.1640,40310.7840,8059.9240,11172.7610,0.0000,27650.9450,1478.6410,2189.8620,2215.4390,1136.9990,-734.3000,25.5870,,32.000000000000
A,USD,STD,INDL,C,002735,2013,,24.8100,,23.1570,0.0000,1.6530,0.0000,0.7110,0.0170,6.6000,,17.2260,52.8000,8.000000000000
A,USD,STD,INDL,C,002751,2013,17770.0000,25819.0000,14590.0000,19844.0000,0.0000,5975.0000,374.0000,334.0000,195.0000,339.0000,6.0000,3854.0000,16000.8000,47.200000000000
A,USD,STD,INDL,C,002771,2013,1535.0000,3493.0000,376.4000,1506.9000,0.0000,1986.1000,53.7000,209.7000,110.8000,63.6590,,751.0000,5054.5246,79.400000000000
A,CAD,STD,INDL,C,002777,2013,0.2510,12.1530,0.0780,0.0780,0.0000,12.0750,0.0000,-0.4910,0.0230,184.6570,,0.0000,1.4773,0.008000000000
A,USD,STD,INDL,C,002783,2013,3585.0000,37969.0000,4046.0000,27105.0000,0.0000,10860.0000,0.0000,672.0000,2490.0000,,,,,
A,USD,STD,INDL,C,002787,2013,1281.5000,2882.9000,421.2000,1579.8000,0.0000,1303.1000,38.3000,146.1000,336.9000,52.7730,,604.2000,2378.4791,45.070000000000
A,USD,STD,INDL,C,002807,2013,389.5580,2304.8760,390.8890,1601.6120,0.0000,703.2640,27.7020,126.8200,308.6330,38.5070,,854.1950,2643.8906,68.660000000000
I,USD,STD,INDL,C,002811,2013,390.6910,679.8220,101.3410,369.9280,0.0000,309.8940,0.0000,-33.9620,11.6040,23.4090,,245.9960,345.7509,14.770000000000
A,USD,STD,INDL,C,002817,2013,38335.0000,84896.0000,27297.0000,64018.0000,0.0000,20811.0000,1493.0000,3789.0000,4446.0000,637.8220,-149.0000,34071.0000,57920.6158,90.810000000000
A,USD,STD,INDL,C,002818,2013,446.7480,596.9180,177.1310,205.8090,0.0000,391.1090,5.8530,54.3220,31.5420,29.2420,,0.0000,817.6063,27.960000000000
A,USD,STD,INDL,C,002820,2013,227.8460,469.2390,98.9930,178.8060,0.0000,290.4330,0.0000,16.2380,2.2650,8.8450,,70.0520,693.8903,78.450000000000
A,USD,STD,INDL,C,002829,2013,22.9100,28.9530,2.5840,3.5340,0.0000,25.4190,2.3490,3.8280,0.2810,8.0750,,0.0000,74.2093,9.190000000000
I,USD,STD,FS,C,002849,2013,,71965.4760,,60477.7170,,11458.7520,2.0920,,,,,,,
I,USD,STD,INDL,C,002849,2013,,71965.4760,,60477.7170,0.0000,11458.7520,2.0920,417.8360,167.2310,220.7240,,,,
A,USD,STD,INDL,C,002852,2013,3.0660,10.5230,0.0920,1.2520,0.0000,9.2710,0.0000,-0.2430,0.1670,0.5100,,0.8000,13.2600,26.000000000000
I,USD,STD,INDL,C,002859,2013,473.5820,4215.2620,243.4730,2629.0650,0.0000,1586.1970,86.7560,160.6850,184.5330,60.4550,,,2818.4121,46.620000000000
I,USD,STD,INDL,C,002862,2013,376.6490,5754.3730,591.3340,4996.0140,0.0000,758.3590,5.0000,105.2980,370.1670,2.2120,,,,
I,USD,STD,INDL,C,002865,2013,161.3000,215.8000,22.3000,43.5000,0.0000,172.3000,6.5000,2.2000,3.5000,0.2600,,0.0000,195.0000,750.000000000000
A,USD,STD,INDL,C,002884,2013,3907.0000,51787.0000,4409.0000,34596.0000,0.0000,17191.0000,1301.0000,-239.0000,3048.0000,583.6370,,20966.0000,18588.8385,31.850000000000
I,USD,STD,INDL,C,002897,2013,1.9700,10.3530,5.9880,6.3650,0.0000,2.9540,0.0000,-0.5480,0.0660,120.2250,,0.0000,1.5629,0.013000000000
I,USD,STD,INDL,C,002911,2013,462.4190,913.3820,311.5740,732.7360,0.0000,180.6460,0.0000,-17.6440,10.4180,0.8200,,242.8180,,
I,USD,STD,INDL,C,002940,2013,989.3580,1759.2180,476.2670,592.1790,0.0000,1156.4850,0.0000,125.2610,64.5420,27.6160,,26.7250,1654.4746,59.910000000000
I,USD,STD,INDL,C,002942,2013,150.6600,487.6710,59.1510,166.5390,0.0000,321.1320,3.0160,39.2390,6.7450,41.1380,,95.0000,1091.8025,26.540000000000
I,USD,STD,INDL,C,002953,2013,411.1850,799.4930,177.7330,453.1680,0.0000,346.3250,0.0000,-18.9280,8.9460,41.4490,-0.4040,126.6900,653.6507,15.770000000000
A,USD,STD,INDL,C,002960,2013,224.6560,893.7010,363.9860,444.8110,0.0000,448.8900,14.1480,77.2270,29.3240,17.5850,,183.5640,1347.3627,76.620000000000
A,USD,STD,FS,C,002968,2013,,2415689.0000,,2204511.0000,,211178.0000,6390.0000,,,,,,219657.1958,58.480000000000
A,USD,STD,INDL,C,002968,2013,,2415689.0000,,2204511.0000,11158.0000,211178.0000,6390.0000,17923.0000,0.0000,3756.1080,,,219657.1958,58.480000000000
A,USD,STD,INDL,C,002986,2013,126.4090,837.5220,221.9420,558.7490,0.0000,278.7730,14.7580,32.7870,97.1200,9.6380,,,578.4728,60.020000000000
A,USD,STD,INDL,C,002990,2013,43.7620,45.6710,4.6710,14.1470,0.0000,31.5240,4.6020,-8.2510,0.0570,13.6050,8.0910,5.0110,52.9235,3.890000000000
A,USD,STD,INDL,C,002991,2013,50250.0000,253753.0000,33018.0000,103326.0000,0.0000,149113.0000,7474.0000,21423.0000,37985.0000,1913.6030,-9.0000,20091.0000,239028.1507,124.910000000000
A,USD,STD,INDL,C,002999,2013,17.7480,28.1570,2.2210,3.2860,0.0000,24.8710,0.6090,2.4790,3.4450,0.9660,,0.0000,32.0229,33.150000000000
A,USD,STD,INDL,C,003007,2013,198.5910,1452.6030,390.2110,1303.2460,0.0000,149.3570,58.5940,163.3590,156.1530,67.4440,,807.7170,2659.3169,39.430000000000
I,USD,STD,FS,C,003024,2013,,50433.0000,,34336.0000,,16097.0000,452.0000,,,,,,,96.630000000000
I,USD,STD,INDL,C,003024,2013,,50433.0000,,34336.0000,0.0000,16097.0000,452.0000,2345.0000,52.0000,248.3060,,3300.0000,,96.630000000000
A,USD,STD,INDL,C,003026,2013,1115.8000,4259.7000,651.2000,1959.7000,0.0000,2299.9000,155.2000,394.4000,67.1000,138.9650,,761.0000,9210.6002,66.280000000000
A,USD,STD,INDL,C,003028,2013,160.7150,1352.2610,213.2060,647.4720,0.0000,704.7890,15.6520,54.9000,48.7710,17.9480,,369.1910,1609.0382,89.650000000000
I,USD,STD,INDL,C,003031,2013,18.3880,50.6520,17.1520,35.1850,0.0000,15.2860,0.0000,-7.8390,1.9890,30.7880,,2.7210,65.2706,2.120000000000
I,USD,STD,INDL,C,003036,2013,251.1000,2107.3000,254.3000,2784.0000,155.2500,-676.7000,10.4000,-54.7000,196.9000,208.1650,,2265.2000,741.0674,3.560000000000
A,USD,STD,INDL,C,003039,2013,891.0000,10763.0000,807.0000,5494.0000,0.0000,5269.0000,0.0000,102.0000,434.0000,89.6630,,,,
A,USD,STD,INDL,C,003062,2013,1805.6810,4462.4520,630.1310,2269.5940,0.0000,2192.8580,93.3200,374.4420,145.5800,117.0380,,1300.9800,7270.4006,62.120000000000
I,USD,STD,FS,C,003082,2013,,29717.9510,,26937.1970,,2740.9860,50.8030,,,,,,4292.4565,79.220000000000
I,USD,STD,INDL,C,003082,2013,,29717.9510,,26937.1970,267.6160,2740.9860,50.8030,230.0090,81.2320,54.1840,,,4292.4565,79.220000000000
I,USD,STD,INDL,C,003093,2013,892.1210,1448.8430,207.7610,414.1340,0.0000,1031.8480,28.7440,118.0760,44.6510,50.3710,,166.6360,3048.9566,60.530000000000
A,USD,STD,INDL,C,003105,2013,2513.2940,15097.3020,1759.5920,23793.9370,0.0000,-8942.1660,0.0000,-606.8830,324.5260,87.6250,,20484.2130,572.1913,6.530000000000
A,USD,STD,INDL,C,003107,2013,1560.0000,13121.9000,1085.5000,6237.6000,731.3000,6069.5000,140.6000,413.5000,861.6000,153.1260,-3.5000,3259.4000,4013.4325,26.210000000000
A,USD,STD,INDL,C,003121,2013,1420.0000,4311.0000,1134.0000,4165.0000,0.0000,146.0000,348.0000,572.0000,194.0000,130.3670,,2170.0000,10838.7124,83.140000000000
I,USD,STD,INDL,C,003129,2013,42.0490,46.2440,8.9050,18.2040,0.0000,28.0400,0.0000,-0.6370,0.4470,5.0460,,9.2990,16.5004,3.270000000000
A,USD,STD,INDL,C,003134,2013,,0.0110,,0.5200,0.0390,-0.5090,0.0000,-0.1040,0.0000,22.8130,,0.4090,0.1893,0.008300000000
A,USD,STD,INDL,C,003138,2013,239.2150,1276.1560,208.8160,1016.2300,0.0000,191.3200,9.2450,27.6750,61.4320,9.2510,,463.5550,522.7230,73.190000000000
A,USD,STD,INDL,C,003144,2013,31304.0000,90055.0000,27811.0000,56615.0000,0.0000,33173.0000,4969.0000,8584.0000,2550.0000,4402.0000,138.0000,20178.0000,181846.6200,41.310000000000
A,USD,STD,INDL,C,003153,2013,531.2300,2885.9780,144.5610,1155.4110,0.0000,1730.5670,0.0000,-650.5630,100.8130,102.8430,82.3340,308.6350,1115.8466,10.850000000000
I,USD,STD,INDL,C,003157,2013,629.2260,966.4780,145.8280,207.9600,0.0000,758.5180,24.0400,66.3550,21.9880,24.4640,2.0710,0.0020,1501.1110,61.360000000000
A,USD,STD,INDL,C,003158,2013,186.8480,345.4230,61.0110,92.2630,0.0000,253.1600,5.9730,-33.4180,3.9080,25.0800,-0.3000,0.0000,263.3400,10.500000000000
I,USD,STD,INDL,C,003169,2013,318.7440,333.6850,62.0170,215.5630,0.0000,118.1220,0.0000,-26.0710,0.5570,29.3980,0.0000,0.0000,867.8290,29.520000000000
A,USD,STD,INDL,C,003170,2013,4822.0000,13876.0000,4470.0000,11340.0000,0.0000,2305.0000,1242.0000,2241.0000,670.0000,919.9470,0.0000,5644.0000,59989.7439,65.210000000000
I,USD,STD,INDL,C,003184,2013,23.7210,28.1280,17.7160,20.1130,2.1980,8.0150,0.0000,2.9830,0.1380,9.1550,,2.6360,4.6691,0.510000000000
A,USD,STD,INDL,C,003198,2013,61.0000,1505.0000,56.0000,715.0000,0.0000,790.0000,198.0000,170.0000,24.0000,,,644.0000,,
I,USD,STD,INDL,C,003203,2013,99.9750,224.3600,32.3940,110.5000,0.0000,112.8140,3.6260,17.2140,3.0430,9.0660,,64.4360,269.4415,29.720000000000
I,USD,STD,INDL,C,003218,2013,1.2410,1.3370,9.0620,9.0620,0.0000,-7.7250,0.0000,-2.0580,0.0090,14.6840,0.5750,0.0000,2.5697,0.175000000000
A,USD,STD,FS,C,003221,2013,16330.0000,30251.0000,15411.0000,22056.0000,,8145.0000,212.0000,,,,,,,83.890000000000
A,USD,STD,INDL,C,003221,2013,16330.0000,30251.0000,15411.0000,22056.0000,0.0000,8145.0000,212.0000,1113.0000,229.0000,300.7000,-10.0000,4389.0000,,83.890000000000
A,USD,STD,INDL,C,003226,2013,14075.0000,158813.0000,18912.0000,106798.0000,0.0000,50694.0000,2046.0000,6816.0000,8500.0000,2606.5490,-1604.0000,47847.0000,134492.2412,51.965000000000
I,USD,STD,INDL,C,003230,2013,,38.3040,,13.9420,0.0000,24.3620,0.0000,-1.1750,0.0000,4.0290,,0.0000,18.3320,4.550000000000
A,USD,STD,FS,C,003231,2013,,65227.0000,,58074.0000,,7153.0000,126.0000,,,,,,8666.7322,47.540000000000
A,USD,STD,INDL,C,003231,2013,,65227.0000,,58074.0000,0.0000,7153.0000,126.0000,541.0000,102.0000,182.3040,,,8666.7322,47.540000000000
A,USD,STD,FS,C,003238,2013,,23072.0360,,20857.6390,,2210.6420,82.1040,,,,,,4311.7642,44.910000000000
A,USD,STD,INDL,C,003238,2013,,23072.0360,,20857.6390,0.0000,2210.6420,82.1040,260.9610,23.8410,96.0090,,,4311.7642,44.910000000000
A,USD,STD,FS,C,003243,2013,,1880382.0000,,1674249.0000,,204339.0000,314.0000,,,,,,157853.8527,52.110000000000
A,USD,STD,INDL,C,003243,2013,,1880382.0000,,1674249.0000,6738.0000,204339.0000,314.0000,13673.0000,3490.0000,3029.2430,,221116.0000,157853.8527,52.110000000000
A,USD,STD,INDL,C,003246,2013,2366.1950,3494.8010,781.1090,2224.6460,0.0000,1269.9990,56.0280,77.3150,89.0350,117.0110,,1284.0420,1741.1237,14.880000000000
I,USD,STD,INDL,C,003270,2013,5.0870,11.3200,6.3680,7.0930,0.0000,4.2270,0.0000,-1.1030,1.2820,29.2120,,0.1420,10.5163,0.360000000000
I,USD,STD,INDL,C,003275,2013,83.6720,103.5330,13.0730,14.9110,0.0000,88.6220,5.4740,-0.9580,2.6990,8.5530,0.0000,1.1180,95.2804,11.140000000000
A,USD,STD,INDL,C,003278,2013,1944.0000,16284.0000,1568.0000,15513.0000,0.0000,771.0000,0.0000,16.0000,1642.0000,106.5650,,10731.0000,4307.3573,40.420000000000
I,USD,STD,INDL,C,003288,2013,,,,,,,,,,,,,,0.068800000000
I,USD,STD,INDL,C,003310,2013,4559.0000,12016.0000,3922.0000,6446.0000,0.0000,5570.0000,453.0000,914.0000,65.0000,438.7400,20.0000,1766.0000,13592.1652,30.980000000000
A,USD,STD,INDL,C,003336,2013,5628.0000,11389.0000,3462.0000,7445.0000,0.0000,3912.0000,122.0000,947.0000,420.0000,145.5710,1.0000,2475.0000,8853.6282,60.820000000000
I,USD,STD,INDL,C,003342,2013,116.4190,174.4310,48.9290,60.5890,0.0000,113.8420,3.0460,15.6790,3.9520,15.1660,,0.0000,285.5758,18.830000000000
A,USD,STD,INDL,C,003358,2013,489.6510,681.8150,269.0910,277.7530,0.0000,404.0620,18.6370,17.8080,5.3470,16.4580,,200.0000,445.6826,27.080000000000
A,USD,STD,INDL,C,003362,2013,4230.8000,19366.4000,2642.4000,14011.2000,0.0000,5258.5000,421.2000,303.1000,602.4000,421.9150,,8851.8000,13627.8545,32.300000000000
A,USD,STD,INDL,C,003369,2013,7.4970,12.5350,4.1590,6.4660,0.0000,6.0690,0.0000,-1.2610,2.2440,8.1930,,2.5250,46.9459,5.730000000000
A,USD,STD,INDL,C,003382,2013,243.1880,278.4880,91.9280,95.8890,0.0000,182.5990,0.0000,26.4790,14.0680,35.0710,,0.0000,2932.9877,83.630000000000
A,USD,STD,INDL,C,003392,2013,691.7160,8980.5020,1089.7020,6161.8080,116.2000,2818.6940,157.5580,279.4120,434.9340,6.0350,,,,
I,USD,STD,INDL,C,003394,2013,46.8960,630.8110,22.7290,432.2860,0.7720,198.5250,10.7960,18.2690,33.3030,11.0380,,179.1630,391.9594,35.510000000000
A,USD,STD,FS,C,003410,2013,,897.6710,,706.1010,,173.7740,1.1100,,,,,,79.4179,9.439900000000
A,USD,STD,INDL,C,003410,2013,,897.6710,,706.1010,13.0000,173.7740,1.1100,58.5300,0.0000,8.4130,,599.6440,79.4179,9.439900000000
A,USD,STD,INDL,C,003413,2013,3891.0000,40647.0000,4730.0000,28402.0000,0.0000,12245.0000,721.0000,1062.0000,2339.0000,292.8720,,,16189.9642,55.280000000000
I,USD,STD,INDL,C,003416,2013,1207.7810,3279.9310,745.9510,2141.2420,0.0000,1138.6890,22.6200,99.1530,281.9430,56.9230,,755.0250,2260.4123,39.710000000000
A,USD,STD,INDL,C,003424,2013,197.4860,988.5430,113.0140,423.9540,0.0000,564.5890,0.0000,140.2710,14.1670,1.5880,,232.7360,655.3200,412.670000000000
